30326,36916
42907,28681
42552,26576
43202,25879
42473,27995
46609,26479
45852,22937
43411,27217
44312,26535
44254,25557
44209,28198
43830,26356
42196,28321
46250,23507
45579,26742
45303,24223
46221,28392
46865,23759
47163,23870
47237,24117
42680,33267
41602,29850
37559,34152
38590,30402
38046,31205
37242,34153
37051,28939
38017,30532
37406,30227
38508,29145
