48551,32164
49543,23867
51885,22339
49874,23695
52905,22185
54961,21031
51679,21321
51510,21786
52762,20532
51273,23971
54578,22437
50370,23699
52803,22013
55303,20778
50932,23785
53717,23655
55884,19967
54674,21641
54823,20338
55042,20581
51063,23249
45028,26901
45989,26599
45746,27239
45755,27943
44613,30148
45309,25231
45532,25030
45025,28288
45361,25860
